study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,metric,count,mean,std,min,max,ci95_low,ci95_high,ci95_half_width
ablation,hazardous_spike,Hazardous Spike,evaluation,no_tcn_prediction,No Prediction,hazardous_packets_delivered,10,2487.2,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,fnd,10,259.0,3.1622776601683795,250.0,260.0,256.7378428371459,261.2621571628541,2.262157162854099
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,hnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,average_residual_energy_final_round,10,0.013637090635114892,0.003857860328950967,0.00821080360882561,0.018694615703539322,0.01087734360646137,0.016396837663768416,0.0027597470286535226
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,packet_delivery_ratio,10,0.82878083675049,0.008960508883950388,0.8142094017094017,0.8398504273504274,0.8223708748391861,0.8351907986617938,0.006409961911303781
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,end_to_end_delay,10,1.158595012768117,0.02568252882722166,1.1267370046320124,1.1938907584778669,1.1402228384083195,1.1769671871279146,0.018372174359797634
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,average_aoi,10,0.3655555555555556,0.021135744362932782,0.3384615384615385,0.3988247863247863,0.3504359548623275,0.3806751562487837,0.01511960069322809
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,hazardous_event_delivery_success_rate,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,packets_generated,10,9358.2,5.692099788303083,9342.0,9360.0,9354.128117106864,9362.271882893137,4.071882893137378
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,packets_delivered,10,7755.9,84.3266795794124,7621.0,7861.0,7695.576327403801,7816.223672596198,60.32367259619858
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,hazardous_packets_generated,10,2487.2,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,hazardous_packets_delivered,10,2487.2,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,fnd,10,242.4,14.683323874382122,217.0,260.0,231.8961828635973,252.90381713640272,10.503817136402718
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,hnd,10,255.5,5.873670062235365,243.0,260.0,251.29822955748295,259.70177044251705,4.201770442517031
